date,ticker,price
04/04/2016,ttm,28.937912
04/05/2016,ttm,27.808382
04/06/2016,ttm,28.048282
04/07/2016,ttm,27.698428
04/08/2016,ttm,28.048282
04/11/2016,ttm,29.067856
04/12/2016,ttm,29.687598
4/13/16,ttm,31.047029
4/14/16,ttm,30.827122
4/15/16,ttm,31.007047
4/18/16,ttm,30.527248
4/19/16,ttm,30.777143
4/20/16,ttm,30.787137
4/21/16,ttm,30.8771
4/22/16,ttm,31.286929
4/25/16,ttm,30.547238
4/26/16,ttm,31.536824
4/27/16,ttm,31.356901
4/28/16,ttm,30.697175
4/29/16,ttm,30.367313
05/02/2016,ttm,30.487264
05/03/2016,ttm,30.087431
05/04/2016,ttm,28.368148
05/05/2016,ttm,29.007882
05/06/2016,ttm,29.567648
05/09/2016,ttm,29.477685
05/10/2016,ttm,29.037868
05/11/2016,ttm,28.138244
05/12/2016,ttm,28.757986
5/13/16,ttm,28.757986
5/16/16,ttm,29.287764
5/17/16,ttm,28.218211
5/18/16,ttm,28.578061
5/19/16,ttm,28.428124
5/20/16,ttm,28.727998
5/23/16,ttm,28.038286
5/24/16,ttm,29.137827
5/25/16,ttm,29.807547
5/26/16,ttm,29.717585
5/27/16,ttm,29.787555
5/31/16,ttm,33.476017
06/01/2016,ttm,33.306086
06/02/2016,ttm,34.155729
06/03/2016,ttm,34.265684
06/06/2016,ttm,34.905416
06/07/2016,ttm,35.23528
06/08/2016,ttm,35.585132
06/09/2016,ttm,35.165309
06/10/2016,ttm,34.115749
6/13/16,ttm,33.545987
6/14/16,ttm,33.356064
6/15/16,ttm,33.925826
6/16/16,ttm,34.315666
6/17/16,ttm,34.815457
6/20/16,ttm,35.655103
6/21/16,ttm,35.835028
6/22/16,ttm,35.835028
6/23/16,ttm,36.774638
6/24/16,ttm,33.875847
6/27/16,ttm,32.206546
6/28/16,ttm,33.356064
6/29/16,ttm,33.645944
6/30/16,ttm,34.65552
6/30/10,dis,28.872496
07/01/2010,dis,28.86333
07/02/2010,dis,28.762505
07/06/2010,dis,29.074145
07/07/2010,dis,30.375698
07/08/2010,dis,30.559017
07/09/2010,dis,30.934817
07/12/2010,dis,30.953149
7/13/10,dis,31.576429
7/14/10,dis,31.383946
7/15/10,dis,31.209793
7/16/10,dis,30.274873
7/19/10,dis,30.53152
7/20/10,dis,30.614013
7/21/10,dis,30.073226
7/22/10,dis,30.788163
7/23/10,dis,31.283121
7/26/10,dis,31.5306
7/27/10,dis,31.420607
7/28/10,dis,31.200628
7/29/10,dis,30.898153
7/30/10,dis,30.879821
08/02/2010,dis,31.603925
08/03/2010,dis,31.356446
08/04/2010,dis,31.924733
08/05/2010,dis,32.062219
08/06/2010,dis,32.080551
08/09/2010,dis,32.227205
08/10/2010,dis,32.346362
08/11/2010,dis,31.365614
08/12/2010,dis,31.1548
8/13/10,dis,30.870656
8/16/10,dis,30.852324
8/17/10,dis,30.943981
8/18/10,dis,31.081471
8/19/10,dis,30.421527
8/20/10,dis,30.293205
8/23/10,dis,30.183216
8/24/10,dis,29.459111
8/25/10,dis,29.431615
8/26/10,dis,29.275795
8/27/10,dis,30.045726
8/30/10,dis,29.651594
8/31/10,dis,29.825747
09/01/2010,dis,30.714835
09/02/2010,dis,31.081471
09/03/2010,dis,31.778076
09/07/2010,dis,31.01731
09/08/2010,dis,31.01731
09/09/2010,dis,31.237293
09/10/2010,dis,31.301453
9/13/10,dis,31.411443
9/14/10,dis,31.209793
9/15/10,dis,31.356446
9/16/10,dis,31.319782
9/17/10,dis,31.677254
9/20/10,dis,31.988894
9/21/10,dis,31.622258
9/22/10,dis,31.1548
9/23/10,dis,30.357366
9/24/10,dis,30.778999
9/27/10,dis,30.513188
9/28/10,dis,30.449027
9/29/10,dis,30.256541
9/30/10,dis,30.339034
10/01/2010,dis,30.559017
10/04/2010,dis,30.375698
10/05/2010,dis,31.008146
10/06/2010,dis,30.907321
10/07/2010,dis,31.081471
10/08/2010,dis,31.631422
10/11/2010,dis,31.686418
10/12/2010,dis,31.603925
10/13/10,dis,31.998058
10/14/10,dis,31.943062
10/15/10,dis,31.970562
10/18/10,dis,31.851404
10/19/10,dis,31.383946
10/20/10,dis,31.732247
10/21/10,dis,31.787243
10/22/10,dis,32.053055
10/25/10,dis,32.50218
10/26/10,dis,32.960474
10/27/10,dis,32.92381
10/28/10,dis,33.464596
10/29/10,dis,33.116296
11/01/2010,dis,33.024635
11/02/2010,dis,33.097963
11/03/2010,dis,33.262949
11/04/2010,dis,33.941222
11/05/2010,dis,34.097044
11/08/2010,dis,33.968722
11/09/2010,dis,33.785404
11/10/2010,dis,33.904561
11/11/2010,dis,32.932977
11/12/2010,dis,34.601166
11/15/10,dis,34.142872
11/16/10,dis,33.840397
11/17/10,dis,34.115376
11/18/10,dis,34.445348
11/19/10,dis,33.92289
11/22/10,dis,33.867897
11/23/10,dis,33.107128
11/24/10,dis,33.794568
11/26/10,dis,33.63875
11/29/10,dis,33.382103
11/30/10,dis,33.464596
12/01/2010,dis,34.023715
12/02/2010,dis,34.225365
12/03/2010,dis,34.454512
12/06/2010,dis,34.427016
12/07/2010,dis,34.216201
12/08/2010,dis,33.886229
12/09/2010,dis,34.043753
12/10/2010,dis,33.969623
12/13/10,dis,34.405132
12/14/10,dis,34.50706
12/15/10,dis,34.238341
12/16/10,dis,34.293936
12/17/10,dis,34.331001
12/20/10,dis,34.340269
12/21/10,dis,34.590455
12/22/10,dis,35.164954
12/23/10,dis,34.933301
12/27/10,dis,34.729445
12/28/10,dis,34.618252
12/29/10,dis,34.840637
12/30/10,dis,34.729445
12/31/10,dis,34.757242
01/03/2011,dis,35.044493
01/04/2011,dis,36.128632
01/05/2011,dis,37.027444
01/06/2011,dis,36.740196
01/07/2011,dis,36.554873
01/10/2011,dis,36.601203
01/11/2011,dis,36.508543
01/12/2011,dis,36.295419
1/13/11,dis,36.378814
1/14/11,dis,36.406615
1/18/11,dis,36.499275
1/19/11,dis,36.221292
1/20/11,dis,36.295419
1/21/11,dis,36.823592
1/24/11,dis,37.008911
1/25/11,dis,36.934784
1/26/11,dis,36.545605
1/27/11,dis,36.564138
1/28/11,dis,35.998903
1/31/11,dis,36.017436
02/01/2011,dis,36.953317
02/02/2011,dis,37.518551
02/03/2011,dis,37.527816
02/04/2011,dis,37.722404
02/07/2011,dis,37.935524
02/08/2011,dis,38.157913
02/09/2011,dis,40.177929
02/10/2011,dis,40.131599
02/11/2011,dis,40.224259
2/14/11,dis,40.066736
2/15/11,dis,39.927743
2/16/11,dis,40.492977
2/17/11,dis,40.492977
2/18/11,dis,40.363252
2/22/11,dis,39.520035
2/23/11,dis,39.038196
2/24/11,dis,39.306911
2/25/11,dis,39.798018
2/28/11,dis,40.530043
03/01/2011,dis,39.835083
03/02/2011,dis,40.113066
03/03/2011,dis,40.835823
03/04/2011,dis,40.353984
03/07/2011,dis,39.86288
03/08/2011,dis,40.029671
03/09/2011,dis,39.95554
03/10/2011,dis,39.353244
03/11/2011,dis,39.779485
3/14/11,dis,39.140123
3/15/11,dis,38.565621
3/16/11,dis,37.620476
3/17/11,dis,37.768734
3/18/11,dis,38.204243
3/21/11,dis,38.750944
3/22/11,dis,38.39883
3/23/11,dis,39.140123
3/24/11,dis,39.714622
3/25/11,dis,39.81655
3/28/11,dis,39.399574
3/29/11,dis,39.78875
3/30/11,dis,40.168661
3/31/11,dis,39.927743
04/01/2011,dis,39.705354
04/04/2011,dis,39.501502
04/05/2011,dis,39.316179
04/06/2011,dis,39.167921
04/07/2011,dis,38.9548
04/08/2011,dis,38.695346
04/11/2011,dis,38.815807
04/12/2011,dis,38.574889
4/13/11,dis,38.639752
4/14/11,dis,38.009655
4/15/11,dis,38.472961
4/18/11,dis,38.176445
4/19/11,dis,38.315435
4/20/11,dis,38.9548
4/21/11,dis,39.167921
4/25/11,dis,38.852872
4/26/11,dis,39.223519
4/27/11,dis,39.455172
4/28/11,dis,39.86288
4/29/11,dis,39.937007
05/02/2011,dis,40.094533
05/03/2011,dis,39.90921
05/04/2011,dis,39.492234
05/05/2011,dis,39.557096
05/06/2011,dis,39.899946
05/09/2011,dis,39.937007
05/10/2011,dis,40.687565
05/11/2011,dis,38.472961
05/12/2011,dis,38.528559
5/13/11,dis,38.472961
5/16/11,dis,37.92626
5/17/11,dis,38.000387
5/18/11,dis,38.380298
5/19/11,dis,38.343236
5/20/11,dis,38.454428
5/23/11,dis,38.13938
5/24/11,dis,38.074517
5/25/11,dis,38.111583
5/26/11,dis,37.981858
5/27/11,dis,38.472961
5/31/11,dis,38.574889
06/01/2011,dis,37.435156
06/02/2011,dis,37.120107
06/03/2011,dis,36.49001
06/06/2011,dis,36.508543
06/07/2011,dis,36.46221
06/08/2011,dis,36.351017
06/09/2011,dis,36.480742
06/10/2011,dis,35.67459
6/13/11,dis,35.55413
6/14/11,dis,35.757986
6/15/11,dis,35.572662
6/16/11,dis,35.220548
6/17/11,dis,35.248349
6/20/11,dis,35.424404
6/21/11,dis,35.934041
6/22/11,dis,35.498535
6/23/11,dis,35.044493
6/24/11,dis,34.822108
6/27/11,dis,35.276147
6/28/11,dis,35.137153
6/29/11,dis,35.535597
6/30/11,dis,36.174962
07/01/2011,dis,36.805059
07/05/2011,dis,37.036712
07/06/2011,dis,36.666066
07/07/2011,dis,36.823592
07/08/2011,dis,36.981114
07/11/2011,dis,36.341753
07/12/2011,dis,36.27689
7/13/11,dis,36.656801
7/14/11,dis,36.675334
7/15/11,dis,36.388083
7/18/11,dis,35.906243
7/19/11,dis,36.638268
7/20/11,dis,36.471478
7/21/11,dis,37.750204
7/22/11,dis,37.666809
7/25/11,dis,37.583414
7/26/11,dis,37.53708
7/27/11,dis,36.619736
7/28/11,dis,36.508543
7/29/11,dis,35.785783
08/01/2011,dis,35.618992
08/02/2011,dis,34.256874
08/03/2011,dis,34.683115
08/04/2011,dis,32.755759
08/05/2011,dis,32.598236
08/08/2011,dis,30.606017
08/09/2011,dis,32.153463
08/10/2011,dis,29.225367
08/11/2011,dis,29.7628
08/12/2011,dis,30.661616
8/15/11,dis,31.18052
8/16/11,dis,30.967396
8/17/11,dis,30.921066
8/18/11,dis,30.161244
8/19/11,dis,29.512616
8/22/11,dis,29.67014
8/23/11,dis,29.753535
8/24/11,dis,30.124178
8/25/11,dis,29.660872
8/26/11,dis,30.022254
8/29/11,dis,30.726478
8/30/11,dis,31.115657
8/31/11,dis,31.560431
09/01/2011,dis,30.930334
09/02/2011,dis,30.077849
09/06/2011,dis,29.429221
09/07/2011,dis,30.235375
09/08/2011,dis,29.605278
09/09/2011,dis,28.76206
09/12/2011,dis,28.993713
9/13/11,dis,29.141971
9/14/11,dis,29.920326
9/15/11,dis,30.522622
9/16/11,dis,30.494825
9/19/11,dis,30.124178
9/20/11,dis,29.938859
9/21/11,dis,28.984447
9/22/11,dis,27.381406
9/23/11,dis,27.640858
9/26/11,dis,28.076365
9/27/11,dis,28.873253
9/28/11,dis,28.243156
9/29/11,dis,28.40068
9/30/11,dis,27.94664
10/03/2011,dis,26.871769
10/04/2011,dis,27.668657
10/05/2011,dis,29.197567
10/06/2011,dis,29.679405
10/07/2011,dis,29.373624
10/10/2011,dis,30.57822
10/11/2011,dis,30.216842
10/12/2011,dis,31.282444
10/13/11,dis,31.087857
10/14/11,dis,31.940342
10/17/11,dis,30.939599
10/18/11,dis,31.449235
10/19/11,dis,31.143455
10/20/11,dis,31.356575
10/21/11,dis,32.579704
10/24/11,dis,32.774291
10/25/11,dis,31.977404
10/26/11,dis,32.477776
10/27/11,dis,33.617509
10/28/11,dis,33.552646
10/31/11,dis,32.320253
11/01/2011,dis,31.134186
11/02/2011,dis,31.569696
11/03/2011,dis,32.459243
11/04/2011,dis,32.209057
11/07/2011,dis,32.570439
11/08/2011,dis,32.700164
11/09/2011,dis,31.310245
11/10/2011,dis,32.097865
11/11/2011,dis,34.006688
11/14/11,dis,33.469251
11/15/11,dis,33.775035
11/16/11,dis,32.922549
11/17/11,dis,32.570439
11/18/11,dis,33.015213
11/21/11,dis,31.810617
11/22/11,dis,31.523366
11/23/11,dis,30.948867
11/25/11,dis,31.050791
11/28/11,dis,31.569696
11/29/11,dis,31.504833
11/30/11,dis,33.219065
12/01/2011,dis,33.348794
12/02/2011,dis,33.923293
12/05/2011,dis,34.229073
12/06/2011,dis,34.127149
12/07/2011,dis,34.377331
12/08/2011,dis,33.283928
12/09/2011,dis,33.876963
12/12/2011,dis,33.960358
12/13/11,dis,33.663842
12/14/11,dis,33.126801
12/15/11,dis,33.155065
12/16/11,dis,33.277548
12/19/11,dis,32.74051
12/20/11,dis,34.078394
12/21/11,dis,34.172613
12/22/11,dis,34.813291
12/23/11,dis,35.519921
12/27/11,dis,35.435125
12/28/11,dis,35.086522
12/29/11,dis,35.529341
12/30/11,dis,35.331485
01/03/2012,dis,36.094647
01/04/2012,dis,36.603417
01/05/2012,dis,37.215831
01/06/2012,dis,37.602122
01/09/2012,dis,37.451375
01/10/2012,dis,37.338315
01/11/2012,dis,36.462094
01/12/2012,dis,36.490358
1/13/12,dis,36.179443
1/17/12,dis,36.254814
1/18/12,dis,36.763589
1/19/12,dis,37.1593
1/20/12,dis,37.03682
1/23/12,dis,36.980288
1/24/12,dis,36.980288
1/25/12,dis,37.272363
1/26/12,dis,37.074504
1/27/12,dis,36.980288
1/30/12,dis,36.735325
1/31/12,dis,36.650529
02/01/2012,dis,37.055664
02/02/2012,dis,36.659949
02/03/2012,dis,37.686918
02/06/2012,dis,38.120316
02/07/2012,dis,38.610247
02/08/2012,dis,38.883478
02/09/2012,dis,39.128441
02/10/2012,dis,39.053069
2/13/12,dis,39.373408
2/14/12,dis,39.194393
2/15/12,dis,38.864634
2/16/12,dis,39.137865
2/17/12,dis,39.33572
2/21/12,dis,39.166129
2/22/12,dis,38.883478
2/23/12,dis,39.081333
2/24/12,dis,38.921166
2/27/12,dis,39.232081
2/28/12,dis,39.505312
2/29/12,dis,39.561844
03/01/2012,dis,39.938711
03/02/2012,dis,39.910447
03/05/2012,dis,40.230785
03/06/2012,dis,39.571264
03/07/2012,dis,39.33572
03/08/2012,dis,39.590108
03/09/2012,dis,39.797387
03/12/2012,dis,39.891603
3/13/12,dis,41.46503
3/14/12,dis,40.965679
3/15/12,dis,40.956259
3/16/12,dis,40.692448
3/19/12,dis,40.927991
3/20/12,dis,40.73956
3/21/12,dis,40.767824
3/22/12,dis,40.786668
3/23/12,dis,41.12585
3/26/12,dis,41.813636
3/27/12,dis,41.596937
3/28/12,dis,40.993943
3/29/12,dis,40.522857
3/30/12,dis,41.24833
04/02/2012,dis,41.304862
04/03/2012,dis,40.786668
04/04/2012,dis,40.447485
04/05/2012,dis,40.588812
04/09/2012,dis,39.674903
04/10/2012,dis,38.619671
04/11/2012,dis,38.977694
04/12/2012,dis,39.712591
4/13/12,dis,39.429936
4/16/12,dis,39.250925
4/17/12,dis,40.211942
4/18/12,dis,40.03293
4/19/12,dis,39.646639
4/20/12,dis,39.901023
4/23/12,dis,39.580684
4/24/12,dis,39.740855
4/25/12,dis,40.230785
4/26/12,dis,40.852619
4/27/12,dis,40.843196
4/30/12,dis,40.617076
05/01/2012,dis,41.257754
05/02/2012,dis,41.022211
05/03/2012,dis,41.276598
05/04/2012,dis,40.447485
05/07/2012,dis,41.286018
05/08/2012,dis,41.738261
05/09/2012,dis,42.416626
05/10/2012,dis,42.66159
05/11/2012,dis,42.925401
5/14/12,dis,42.55795
5/15/12,dis,42.407203
5/16/12,dis,42.473158
5/17/12,dis,41.766528
5/18/12,dis,41.276598
5/21/12,dis,41.823056
5/22/12,dis,41.823056
5/23/12,dis,41.653465
5/24/12,dis,41.870164
5/25/12,dis,41.926696
5/29/12,dis,42.850025
5/30/12,dis,42.586218
5/31/12,dis,43.066724
06/01/2012,dis,41.83248
06/04/2012,dis,41.8419
06/05/2012,dis,42.247035
06/06/2012,dis,42.897133
06/07/2012,dis,42.991352
06/08/2012,dis,43.566079
06/11/2012,dis,43.15152
06/12/2012,dis,43.697982
6/13/12,dis,43.556655
6/14/12,dis,44.45172
6/15/12,dis,44.366924
6/18/12,dis,44.376344
6/19/12,dis,44.762635
6/20/12,dis,44.969914
6/21/12,dis,44.658999
6/22/12,dis,44.724951
6/25/12,dis,43.999477
6/26/12,dis,44.56478
6/27/12,dis,45.101818
6/28/12,dis,45.05471
6/29/12,dis,45.695388
07/02/2012,dis,45.902667
07/03/2012,dis,45.780184
07/05/2012,dis,45.327941
07/06/2012,dis,45.261989
07/09/2012,dis,45.224301
07/10/2012,dis,44.621311
07/11/2012,dis,44.536516
07/12/2012,dis,44.668419
7/13/12,dis,45.403313
7/16/12,dis,45.092398
7/17/12,dis,46.496233
7/18/12,dis,46.496233
7/19/12,dis,46.157054
7/20/12,dis,45.780184
7/23/12,dis,45.205457
7/24/12,dis,45.375049
7/25/12,dis,45.506953
7/26/12,dis,46.835416
7/27/12,dis,47.052116
7/30/12,dis,46.920212
7/31/12,dis,46.298378
08/01/2012,dis,45.996883
08/02/2012,dis,46.14763
08/03/2012,dis,46.891948
08/06/2012,dis,46.778888
08/07/2012,dis,46.929636
08/08/2012,dis,47.570314
08/09/2012,dis,47.070959
08/10/2012,dis,46.778888
8/13/12,dis,46.976744
8/14/12,dis,46.816572
8/15/12,dis,47.005008
8/16/12,dis,47.34419
8/17/12,dis,47.542046
8/20/12,dis,47.532626
8/21/12,dis,46.769464
8/22/12,dis,46.788308
8/23/12,dis,46.326642
8/24/12,dis,46.694092
8/27/12,dis,46.760044
8/28/12,dis,46.760044
8/29/12,dis,47.146335
8/30/12,dis,46.562185
8/31/12,dis,46.609297
09/04/2012,dis,46.788308
09/05/2012,dis,47.852965
09/06/2012,dis,48.861089
09/07/2012,dis,48.74803
09/10/2012,dis,48.540751
09/11/2012,dis,48.578438
09/12/2012,dis,48.710342
9/13/12,dis,49.558295
9/14/12,dis,49.322752
9/17/12,dis,49.13432
9/18/12,dis,48.898777
9/19/12,dis,49.652515
9/20/12,dis,49.614827
9/21/12,dis,49.690203
9/24/12,dis,49.859791
9/25/12,dis,49.501767
9/26/12,dis,48.936461
9/27/12,dis,49.539455
9/28/12,dis,49.2568
10/01/2012,dis,49.058945
10/02/2012,dis,48.65381
10/03/2012,dis,49.435816
10/04/2012,dis,49.586563
10/05/2012,dis,49.906902
10/08/2012,dis,49.303912
10/09/2012,dis,48.531327
10/10/2012,dis,48.248676
10/11/2012,dis,47.428986
10/12/2012,dis,47.664529
10/15/12,dis,47.852965
10/16/12,dis,48.276943
10/17/12,dis,49.266224
10/18/12,dis,49.388704
10/19/12,dis,48.898777
10/22/12,dis,48.795138
10/23/12,dis,47.824697
10/24/12,dis,47.721061
10/25/12,dis,47.353611
10/26/12,dis,47.184023
10/31/12,dis,46.279534
11/01/2012,dis,46.901368
11/02/2012,dis,46.976744
11/05/2012,dis,47.410142
11/06/2012,dis,47.55147
11/07/2012,dis,47.184023
11/08/2012,dis,47.146335
11/09/2012,dis,44.33866
11/12/2012,dis,44.706107
11/13/12,dis,45.186614
11/14/12,dis,44.442296
11/15/12,dis,44.724951
11/16/12,dis,44.677839
11/19/12,dis,45.139506
11/20/12,dis,45.638856
11/21/12,dis,45.864979
11/23/12,dis,46.411438
